START_DATE*,END_DATE*,CATEGORY*,START*,STOP*,MILES*,PURPOSE*,DISTANCE,Year,Time Cat
2016-11-01 20:41:00,11/1/2016 20:55,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,Short Trip,2020,Short Trip
2016-11-02 15:10:00,11/2/2016 15:18,Business,Whitebridge,Westpark Place,1.4,,Short Trip,2020,Short Trip
2016-11-02 15:45:00,11/2/2016 15:52,Business,Westpark Place,Whitebridge,1.8,,Short Trip,2020,Short Trip
2016-11-02 16:46:00,11/2/2016 17:11,Business,Cary,Morrisville,8.5,Meeting,Long Trip,2020,Medium Trip
2016-11-02 17:34:00,11/2/2016 17:49,Business,Morrisville,Morrisville,5.0,,Short Trip,2020,Medium Trip
2016-11-02 17:53:00,11/2/2016 18:00,Business,Morrisville,Cary,3.8,,Short Trip,2020,Short Trip
2016-11-03 11:28:00,11/3/2016 11:34,Business,Whitebridge,Hazelwood,2.5,,Short Trip,2020,Short Trip
2016-11-03 12:43:00,11/3/2016 12:49,Business,Hazelwood,Whitebridge,2.4,,Short Trip,2020,Short Trip
2016-11-03 13:42:00,11/3/2016 13:47,Business,Whitebridge,Westpark Place,1.4,,Short Trip,2020,Short Trip
2016-11-03 14:13:00,11/3/2016 14:26,Business,Westpark Place,Whitebridge,1.8,,Short Trip,2020,Short Trip
2016-11-03 18:51:00,11/3/2016 19:08,Business,Cary,Morrisville,3.1,Meal/Entertain,Short Trip,2020,Short Trip
2016-11-03 22:46:00,11/3/2016 22:58,Business,Morrisville,Cary,3.1,Customer Visit,Short Trip,2020,Short Trip
2016-11-04 10:02:00,11/4/2016 10:18,Business,Cary,Morrisville,7.9,Temporary Site,Long Trip,2020,Medium Trip
2016-11-04 18:14:00,11/4/2016 18:21,Business,San Jose,Santa Clara,3.8,,Short Trip,2020,Short Trip
2016-11-04 21:04:00,11/4/2016 21:20,Business,Agnew,Cory,4.3,,Short Trip,2020,Short Trip
2016-11-04 22:12:00,11/4/2016 22:25,Business,Cory,Agnew,3.9,,Short Trip,2020,Short Trip
2016-11-05 08:34:00,11/5/2016 8:43,Business,Agnew,Renaissance,2.2,,Short Trip,2020,Short Trip
2016-11-05 17:29:00,11/5/2016 17:40,Business,Renaissance,Agnew,2.8,,Short Trip,2020,Short Trip
2016-11-05 19:20:00,11/5/2016 19:28,Business,Agnew,Agnew,2.2,,Short Trip,2020,Short Trip
2016-11-06 10:50:00,11/6/2016 11:04,Business,Agnew,Renaissance,2.4,,Short Trip,2020,Short Trip
2016-11-06 16:05:00,11/6/2016 16:22,Business,Renaissance,Agnew,2.8,Meeting,Short Trip,2020,Short Trip
2016-11-06 16:27:00,11/6/2016 17:28,Business,Santa Clara,Berkeley,43.9,Customer Visit,Long Trip,2020,Long Trip
2016-11-06 19:04:00,11/6/2016 19:12,Business,Downtown,West Berkeley,1.8,,Short Trip,2020,Short Trip
2016-11-06 20:06:00,11/6/2016 20:21,Business,West Berkeley,Central,3.3,,Short Trip,2020,Short Trip
2016-11-07 12:28:00,11/7/2016 12:57,Business,Berkeley,San Francisco,11.8,Between Offices,Long Trip,2020,Long Trip
2016-11-07 19:17:00,11/7/2016 19:57,Business,San Francisco,Berkeley,13.2,Between Offices,Long Trip,2020,Long Trip
2016-11-08 10:29:00,11/8/2016 10:57,Business,Berkeley,San Francisco,12.2,Between Offices,Long Trip,2020,Long Trip
2016-11-08 12:16:00,11/8/2016 12:49,Business,San Francisco,Berkeley,11.3,Meeting,Long Trip,2020,Long Trip
2016-11-08 13:41:00,11/8/2016 14:01,Business,Berkeley,Emeryville,3.6,,Short Trip,2020,Short Trip
2016-11-08 16:21:00,11/8/2016 16:34,Business,Emeryville,Berkeley,3.0,,Short Trip,2020,Short Trip
2016-11-09 13:08:00,11/9/2016 13:41,Business,Berkeley,San Francisco,11.4,,Long Trip,2020,Long Trip
2016-11-09 15:58:00,11/9/2016 16:04,Business,NOMA,Downtown,0.9,,Short Trip,2020,Short Trip
2016-11-09 17:31:00,11/9/2016 18:03,Business,Downtown,Sunnyside,6.2,,Long Trip,2020,Medium Trip
2016-11-09 18:09:00,11/9/2016 18:14,Business,Sunnyside,Ingleside,0.7,,Short Trip,2020,Short Trip
2016-11-09 18:21:00,11/9/2016 18:35,Business,Ingleside,Potrero Flats,5.5,Meeting,Long Trip,2020,Medium Trip
2016-11-09 18:40:00,11/9/2016 19:17,Business,San Francisco,Oakland,12.7,Customer Visit,Long Trip,2020,Long Trip
2016-11-09 20:52:00,11/9/2016 21:02,Business,Oakland,Berkeley,2.6,,Short Trip,2020,Short Trip
2016-11-09 21:56:00,11/9/2016 22:02,Business,Central,Central,1.1,,Short Trip,2020,Short Trip
2016-11-10 09:46:00,11/10/2016 10:15,Business,Berkeley,San Francisco,12.6,Temporary Site,Long Trip,2020,Long Trip
2016-11-10 10:20:00,11/10/2016 10:31,Business,Tenderloin,SOMISSPO,1.2,,Short Trip,2020,Short Trip
2016-11-10 14:57:00,11/10/2016 15:07,Business,SOMISSPO,Tenderloin,1.1,,Short Trip,2020,Short Trip
2016-11-10 15:17:00,11/10/2016 15:22,Business,San Francisco,Oakland,9.9,Temporary Site,Long Trip,2020,Medium Trip
2016-11-10 15:30:00,11/10/2016 15:53,Business,Oakland,Berkeley,6.0,Meeting,Long Trip,2020,Medium Trip
2016-11-10 19:18:00,11/10/2016 19:21,Business,West Berkeley,Central,0.8,,Short Trip,2020,Short Trip
2016-11-11 09:35:00,11/11/2016 10:23,Business,Berkeley,Menlo Park,45.9,Customer Visit,Long Trip,2020,Long Trip
2016-11-11 12:58:00,11/11/2016 13:13,Business,Menlo Park,Palo Alto,4.0,,Short Trip,2020,Short Trip
2016-11-11 14:20:00,11/11/2016 14:32,Business,Palo Alto,Menlo Park,2.5,,Short Trip,2020,Short Trip
2016-11-11 14:39:00,11/11/2016 15:46,Business,Menlo Park,Berkeley,36.6,Customer Visit,Long Trip,2020,Long Trip
2016-11-11 18:30:00,11/11/2016 18:43,Business,Central,College Avenue,2.9,,Short Trip,2020,Short Trip
2016-11-11 21:08:00,11/11/2016 21:18,Business,College Avenue,Central,2.6,,Short Trip,2020,Short Trip
2016-11-12 10:32:00,11/12/2016 10:52,Business,Central,South,2.3,,Short Trip,2020,Short Trip
2016-11-12 10:55:00,11/12/2016 11:25,Business,South,Downtown,6.4,,Long Trip,2020,Medium Trip
2016-11-12 13:07:00,11/12/2016 13:15,Business,Downtown,Central,1.4,,Short Trip,2020,Short Trip
2016-11-12 13:46:00,11/12/2016 13:50,Business,Central,West Berkeley,0.6,,Short Trip,2020,Short Trip
2016-11-12 14:22:00,11/12/2016 14:53,Business,West Berkeley,South,5.9,Meeting,Long Trip,2020,Medium Trip
2016-11-12 15:14:00,11/12/2016 15:21,Business,South,Southwest Berkeley,0.8,,Short Trip,2020,Short Trip
2016-11-12 15:25:00,11/12/2016 15:36,Business,Berkeley,Emeryville,1.3,,Short Trip,2020,Short Trip
2016-11-12 15:40:00,11/12/2016 15:59,Business,Emeryville,Berkeley,3.7,Errand/Supplies,Short Trip,2020,Short Trip
2016-11-13 08:54:00,11/13/2016 9:02,Business,Central,Central,2.3,,Short Trip,2020,Short Trip
2016-11-13 09:27:00,11/13/2016 9:53,Business,Central,Central,2.6,,Short Trip,2020,Short Trip
2016-11-13 10:31:00,11/13/2016 10:37,Business,Central,Southside,1.9,,Short Trip,2020,Short Trip
2016-11-13 11:04:00,11/13/2016 11:16,Business,Southside,West Berkeley,2.1,,Short Trip,2020,Short Trip
2016-11-13 12:22:00,11/13/2016 12:51,Business,West Berkeley,Southside,4.0,Meeting,Short Trip,2020,Short Trip
2016-11-13 13:05:00,11/13/2016 13:11,Business,Southside,South Berkeley,0.9,,Short Trip,2020,Short Trip
2016-11-13 13:14:00,11/13/2016 13:18,Business,South Berkeley,Southside,0.9,,Short Trip,2020,Short Trip
2016-11-13 14:35:00,11/13/2016 14:46,Business,Southside,Central,2.4,,Short Trip,2020,Short Trip
2016-11-13 15:14:00,11/13/2016 15:24,Business,Central,Southside,1.9,,Short Trip,2020,Short Trip
2016-11-13 15:47:00,11/13/2016 15:59,Business,Southside,Central,1.9,,Short Trip,2020,Short Trip
2016-11-14 11:24:00,11/14/2016 12:13,Business,Berkeley,Mountain View,44.6,Customer Visit,Long Trip,2020,Long Trip
2016-11-14 13:40:00,11/14/2016 14:33,Business,Mountain View,Berkeley,43.6,Customer Visit,Long Trip,2020,Long Trip
2016-11-14 15:27:00,11/14/2016 15:36,Business,Berkeley,Emeryville,2.5,,Short Trip,2020,Short Trip
2016-11-14 20:19:00,11/14/2016 20:30,Business,Emeryville,Berkeley,3.7,Errand/Supplies,Short Trip,2020,Short Trip
2016-11-15 13:59:00,11/15/2016 14:06,Business,Berkeley,Oakland,5.1,,Long Trip,2020,Medium Trip
2016-11-15 14:09:00,11/15/2016 14:26,Business,Oakland,San Francisco,9.7,Temporary Site,Long Trip,2020,Medium Trip
2016-11-15 20:44:00,11/15/2016 21:00,Business,San Francisco,Berkeley,11.8,Temporary Site,Long Trip,2020,Long Trip
2016-11-16 20:21:00,11/16/2016 20:27,Business,Berkeley,El Cerrito,2.3,Temporary Site,Short Trip,2020,Short Trip
2016-11-16 22:52:00,11/16/2016 23:02,Business,El Cerrito,Berkeley,3.1,Meal/Entertain,Short Trip,2020,Short Trip
2016-11-17 10:13:00,11/17/2016 10:44,Business,Berkeley,Oakland,16.3,Customer Visit,Long Trip,2020,Long Trip
2016-11-18 20:09:00,11/18/2016 20:19,Business,Cary,Morrisville,3.1,Meal/Entertain,Short Trip,2020,Short Trip
2016-11-18 21:23:00,11/18/2016 21:34,Business,Morrisville,Cary,5.2,Meal/Entertain,Long Trip,2020,Medium Trip
2016-11-18 21:56:00,11/18/2016 22:21,Business,Krendle Woods,Whitebridge,6.1,Meeting,Long Trip,2020,Medium Trip
2016-11-19 13:51:00,11/19/2016 14:10,Business,Cary,Durham,10.3,Meeting,Long Trip,2020,Long Trip
2016-11-19 14:30:00,11/19/2016 14:51,Business,Durham,Cary,10.5,Meeting,Long Trip,2020,Long Trip
2016-11-19 16:01:00,11/19/2016 16:06,Business,Cary,Cary,1.5,,Short Trip,2020,Short Trip
2016-11-19 16:27:00,11/19/2016 16:41,Business,Cary,Cary,1.8,,Short Trip,2020,Short Trip
2016-11-19 17:41:00,11/19/2016 17:54,Business,Cary,Apex,5.4,Errand/Supplies,Long Trip,2020,Medium Trip
2016-11-19 21:14:00,11/19/2016 21:35,Business,Apex,Cary,5.4,Customer Visit,Long Trip,2020,Medium Trip
2016-11-20 10:27:00,11/20/2016 11:32,Business,Cary,Cary,39.2,Between Offices,Long Trip,2020,Long Trip
2016-11-20 11:58:00,11/20/2016 12:28,Business,Cary,Cary,6.4,Customer Visit,Long Trip,2020,Medium Trip
2016-11-20 14:58:00,11/20/2016 15:07,Business,Cary,Cary,2.7,Meeting,Short Trip,2020,Short Trip
2016-11-20 17:45:00,11/20/2016 18:37,Business,Cary,Cary,18.5,Errand/Supplies,Long Trip,2020,Long Trip
2016-11-21 13:37:00,11/21/2016 13:49,Business,Cary,Cary,2.5,Meal/Entertain,Short Trip,2020,Short Trip
2016-11-21 14:34:00,11/21/2016 14:44,Business,Cary,Cary,2.1,Meal/Entertain,Short Trip,2020,Short Trip
2016-11-21 17:50:00,11/21/2016 18:04,Business,Cary,Unknown Location,6.7,Errand/Supplies,Long Trip,2020,Medium Trip
2016-11-21 18:18:00,11/21/2016 18:27,Business,Unknown Location,Morrisville,3.5,Meal/Entertain,Short Trip,2020,Short Trip
2016-11-21 18:43:00,11/21/2016 18:51,Business,Morrisville,Cary,3.4,Errand/Supplies,Short Trip,2020,Short Trip
2016-11-22 15:12:00,11/22/2016 15:27,Business,Cary,Cary,5.5,Meeting,Long Trip,2020,Medium Trip
2016-11-22 15:31:00,11/22/2016 15:44,Business,Cary,Cary,4.1,Meeting,Short Trip,2020,Short Trip
2016-11-22 15:51:00,11/22/2016 16:43,Business,Cary,Cary,12.7,Customer Visit,Long Trip,2020,Long Trip
2016-11-22 18:18:00,11/22/2016 18:28,Business,Cary,Morrisville,3.0,Meal/Entertain,Short Trip,2020,Short Trip
2016-11-22 21:02:00,11/22/2016 21:14,Business,Morrisville,Cary,3.5,Customer Visit,Short Trip,2020,Short Trip
2016-11-23 15:34:00,11/23/2016 15:50,Business,Cary,Cary,5.9,Meal/Entertain,Long Trip,2020,Medium Trip
2016-11-23 16:18:00,11/23/2016 16:29,Business,Cary,Cary,1.9,,Short Trip,2020,Short Trip
2016-11-23 16:49:00,11/23/2016 17:00,Business,Cary,Cary,3.3,,Short Trip,2020,Short Trip
2016-11-23 18:37:00,11/23/2016 18:47,Business,Cary,Cary,1.3,,Short Trip,2020,Short Trip
2016-11-25 11:47:00,11/25/2016 12:04,Business,Cary,Durham,10.3,Meeting,Long Trip,2020,Long Trip
2016-11-25 13:13:00,11/25/2016 13:31,Business,Durham,Cary,11.1,Meeting,Long Trip,2020,Long Trip
2016-11-26 15:54:00,11/26/2016 15:59,Business,Cary,Cary,1.4,,Short Trip,2020,Short Trip
2016-11-26 17:00:00,11/26/2016 17:12,Business,Cary,Apex,5.1,Meeting,Long Trip,2020,Medium Trip
2016-11-26 17:36:00,11/26/2016 17:56,Business,Apex,Holly Springs,9.0,Meeting,Long Trip,2020,Medium Trip
2016-11-26 18:29:00,11/26/2016 19:04,Business,Holly Springs,Cary,13.3,Between Offices,Long Trip,2020,Long Trip
2016-11-26 19:47:00,11/26/2016 19:54,Business,Cary,Cary,2.5,Errand/Supplies,Short Trip,2020,Short Trip
2016-11-27 15:59:00,11/27/2016 16:06,Business,Cary,Morrisville,3.3,Meal/Entertain,Short Trip,2020,Short Trip
2016-11-27 18:55:00,11/27/2016 19:09,Business,Morrisville,Cary,2.9,,Short Trip,2020,Short Trip
2016-11-30 11:03:00,11/30/2016 11:34,Business,Cary,Raleigh,8.5,Customer Visit,Long Trip,2020,Medium Trip
2016-11-30 11:53:00,11/30/2016 12:35,Business,Raleigh,Morrisville,6.7,Temporary Site,Long Trip,2020,Medium Trip
2016-11-30 12:43:00,11/30/2016 12:53,Business,Morrisville,Cary,3.1,,Short Trip,2020,Short Trip
2016-12-01 07:44:00,12/1/2016 7:59,Business,Cary,Cary,5.5,Meeting,Long Trip,2020,Medium Trip
2016-12-01 08:37:00,12/1/2016 8:53,Business,Cary,Cary,5.5,Errand/Supplies,Long Trip,2020,Medium Trip
2016-12-01 18:00:00,12/1/2016 18:12,Business,Cary,Morrisville,2.9,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-01 20:36:00,12/1/2016 20:46,Business,Morrisville,Cary,2.9,Customer Visit,Short Trip,2020,Short Trip
2016-12-02 12:12:00,12/2/2016 12:23,Business,Cary,Apex,5.1,Meal/Entertain,Long Trip,2020,Medium Trip
2016-12-02 13:07:00,12/2/2016 13:22,Business,Apex,Cary,5.3,Customer Visit,Long Trip,2020,Medium Trip
2016-12-02 20:41:00,12/2/2016 20:48,Business,Cary,Morrisville,3.3,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-02 22:59:00,12/2/2016 23:07,Business,Morrisville,Cary,3.0,Customer Visit,Short Trip,2020,Short Trip
2016-12-03 18:35:00,12/3/2016 18:56,Business,Cary,Wake Co.,6.6,Errand/Supplies,Long Trip,2020,Medium Trip
2016-12-03 19:08:00,12/3/2016 19:15,Business,Wake Co.,Morrisville,1.8,,Short Trip,2020,Short Trip
2016-12-03 20:31:00,12/3/2016 20:41,Business,Morrisville,Cary,3.0,Customer Visit,Short Trip,2020,Short Trip
2016-12-04 18:56:00,12/4/2016 19:03,Business,Cary,Morrisville,2.9,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-04 20:23:00,12/4/2016 20:34,Business,Morrisville,Cary,3.4,Customer Visit,Short Trip,2020,Short Trip
2016-12-05 18:04:00,12/5/2016 18:17,Business,Cary,Cary,4.1,,Short Trip,2020,Short Trip
2016-12-05 19:22:00,12/5/2016 19:37,Business,Cary,Cary,3.8,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-07 12:03:00,12/7/2016 12:32,Business,Cary,Cary,6.6,Meeting,Long Trip,2020,Medium Trip
2016-12-07 12:35:00,12/7/2016 12:46,Business,Cary,Cary,4.0,Meeting,Short Trip,2020,Short Trip
2016-12-07 19:53:00,12/7/2016 20:13,Business,Cary,Cary,7.0,Customer Visit,Long Trip,2020,Medium Trip
2016-12-07 21:13:00,12/7/2016 21:50,Business,Cary,Cary,6.9,Meal/Entertain,Long Trip,2020,Medium Trip
2016-12-08 14:19:00,12/8/2016 14:32,Business,Cary,Cary,3.4,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-08 14:53:00,12/8/2016 15:02,Business,Cary,Cary,3.4,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-08 19:22:00,12/8/2016 19:27,Business,Cary,Cary,2.0,Meeting,Short Trip,2020,Short Trip
2016-12-08 21:26:00,12/8/2016 21:31,Business,Cary,Cary,2.0,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-09 12:09:00,12/9/2016 12:24,Business,Cary,Apex,5.1,Errand/Supplies,Long Trip,2020,Medium Trip
2016-12-09 13:15:00,12/9/2016 13:43,Business,Apex,Cary,8.8,Temporary Site,Long Trip,2020,Medium Trip
2016-12-09 20:11:00,12/9/2016 20:34,Business,Cary,Cary,5.6,Meeting,Long Trip,2020,Medium Trip
2016-12-09 22:03:00,12/9/2016 22:57,Business,Cary,Cary,18.9,Customer Visit,Long Trip,2020,Long Trip
2016-12-10 12:43:00,12/10/2016 13:16,Business,Cary,Fuquay-Varina,15.6,Meeting,Long Trip,2020,Long Trip
2016-12-10 14:42:00,12/10/2016 15:18,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies,Long Trip,2020,Long Trip
2016-12-10 18:17:00,12/10/2016 18:27,Business,Cary,Morrisville,3.0,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-10 22:09:00,12/10/2016 22:21,Business,Morrisville,Cary,3.1,Customer Visit,Short Trip,2020,Short Trip
2016-12-11 16:06:00,12/11/2016 16:16,Business,Cary,Morrisville,3.0,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-11 19:05:00,12/11/2016 19:15,Business,Morrisville,Cary,4.8,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-11 21:48:00,12/11/2016 21:56,Business,Cary,Cary,2.1,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-12 13:22:00,12/12/2016 13:32,Business,Cary,Cary,3.1,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-12 13:36:00,12/12/2016 13:51,Business,Cary,Apex,4.4,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-12 14:26:00,12/12/2016 14:39,Business,Apex,Cary,4.7,Customer Visit,Short Trip,2020,Short Trip
2016-12-12 17:51:00,12/12/2016 18:01,Business,Cary,Morrisville,3.0,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-12 20:48:00,12/12/2016 20:57,Business,Morrisville,Cary,3.0,Customer Visit,Short Trip,2020,Short Trip
2016-12-13 18:19:00,12/13/2016 18:29,Business,Cary,Cary,4.2,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-13 20:20:00,12/13/2016 20:29,Business,Cary,Cary,4.1,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-14 16:52:00,12/14/2016 17:10,Business,Cary,Cary,3.4,,Short Trip,2020,Short Trip
2016-12-14 17:22:00,12/14/2016 17:34,Business,Cary,Cary,3.3,,Short Trip,2020,Short Trip
2016-12-14 17:50:00,12/14/2016 18:00,Business,Cary,Morrisville,3.0,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-14 20:24:00,12/14/2016 20:40,Business,Morrisville,Cary,3.1,Customer Visit,Short Trip,2020,Short Trip
2016-12-15 14:20:00,12/15/2016 14:54,Business,Cary,Morrisville,10.6,Meeting,Long Trip,2020,Long Trip
2016-12-17 15:38:00,12/17/2016 16:12,Business,Unknown Location,Unknown Location,4.8,Airport/Travel,Short Trip,2020,Short Trip
2016-12-17 17:19:00,12/17/2016 17:59,Business,Unknown Location,Unknown Location,5.3,Temporary Site,Long Trip,2020,Medium Trip
2016-12-18 13:03:00,12/18/2016 13:41,Business,Unknown Location,Unknown Location,4.9,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-18 16:38:00,12/18/2016 17:25,Business,Unknown Location,Unknown Location,10.2,Errand/Supplies,Long Trip,2020,Long Trip
2016-12-18 20:35:00,12/18/2016 21:04,Business,Unknown Location,Unknown Location,9.2,,Long Trip,2020,Medium Trip
2016-12-19 09:08:00,12/19/2016 9:36,Business,Unknown Location,Islamabad,7.7,Errand/Supplies,Long Trip,2020,Medium Trip
2016-12-19 10:15:00,12/19/2016 10:34,Business,Islamabad,Rawalpindi,5.9,Temporary Site,Long Trip,2020,Medium Trip
2016-12-19 13:04:00,12/19/2016 13:08,Business,Rawalpindi,Unknown Location,0.7,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-19 13:24:00,12/19/2016 13:35,Business,Unknown Location,Unknown Location,1.3,,Short Trip,2020,Short Trip
2016-12-19 14:07:00,12/19/2016 14:15,Business,Unknown Location,Unknown Location,2.5,,Short Trip,2020,Short Trip
2016-12-19 14:18:00,12/19/2016 14:32,Business,Unknown Location,Unknown Location,5.3,,Long Trip,2020,Medium Trip
2016-12-19 14:37:00,12/19/2016 14:50,Business,Unknown Location,Unknown Location,5.4,,Long Trip,2020,Medium Trip
2016-12-19 15:09:00,12/19/2016 15:38,Business,Unknown Location,Rawalpindi,10.2,Customer Visit,Long Trip,2020,Long Trip
2016-12-19 16:50:00,12/19/2016 17:09,Business,Rawalpindi,Islamabad,7.2,Customer Visit,Long Trip,2020,Medium Trip
2016-12-19 19:05:00,12/19/2016 19:17,Business,Islamabad,Unknown Location,2.2,,Short Trip,2020,Short Trip
2016-12-19 19:55:00,12/19/2016 20:30,Business,Unknown Location,Unknown Location,11.0,Meeting,Long Trip,2020,Long Trip
2016-12-20 08:49:00,12/20/2016 9:24,Business,Unknown Location,Rawalpindi,12.0,,Long Trip,2020,Long Trip
2016-12-20 10:30:00,12/20/2016 10:48,Business,Rawalpindi,Rawalpindi,3.3,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-20 11:30:00,12/20/2016 12:17,Business,Rawalpindi,Unknown Location,19.4,Meeting,Long Trip,2020,Long Trip
2016-12-20 13:14:00,12/20/2016 13:20,Business,Unknown Location,Unknown Location,1.7,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-20 13:54:00,12/20/2016 14:17,Business,Unknown Location,Islamabad,5.7,Temporary Site,Long Trip,2020,Medium Trip
2016-12-20 16:14:00,12/20/2016 16:24,Business,Islamabad,Islamabad,1.8,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-20 16:56:00,12/20/2016 17:07,Business,Islamabad,Islamabad,1.4,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-20 18:47:00,12/20/2016 19:21,Business,Islamabad,Unknown Location,10.3,Customer Visit,Long Trip,2020,Long Trip
2016-12-21 07:42:00,12/21/2016 8:10,Business,Unknown Location,Unknown Location,11.5,Meeting,Long Trip,2020,Long Trip
2016-12-21 10:14:00,12/21/2016 10:30,Business,Unknown Location,Islamabad,4.9,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-21 11:35:00,12/21/2016 11:49,Business,Islamabad,Unknown Location,3.5,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-21 12:51:00,12/21/2016 13:33,Business,Unknown Location,Unknown Location,16.2,Meeting,Long Trip,2020,Long Trip
2016-12-21 15:38:00,12/21/2016 15:49,Business,Unknown Location,Unknown Location,2.0,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-21 15:55:00,12/21/2016 16:05,Business,Unknown Location,Islamabad,2.1,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-21 17:45:00,12/21/2016 17:54,Business,Islamabad,Islamabad,2.1,Meeting,Short Trip,2020,Short Trip
2016-12-21 17:59:00,12/21/2016 18:31,Business,Islamabad,Unknown Location,7.2,Customer Visit,Long Trip,2020,Medium Trip
2016-12-21 19:49:00,12/21/2016 20:35,Business,Unknown Location,Rawalpindi,12.0,Meeting,Long Trip,2020,Long Trip
2016-12-21 20:56:00,12/21/2016 23:42,Business,Rawalpindi,Unknown Location,103.0,Meeting,Long Trip,2020,Long Trip
2016-12-22 15:40:00,12/22/2016 16:38,Business,Unknown Location,Unknown Location,32.3,Meeting,Long Trip,2020,Long Trip
2016-12-22 17:04:00,12/22/2016 17:20,Business,Unknown Location,Unknown Location,5.3,Customer Visit,Long Trip,2020,Medium Trip
2016-12-22 17:27:00,12/22/2016 17:53,Business,Unknown Location,Unknown Location,11.6,Meeting,Long Trip,2020,Long Trip
2016-12-22 17:56:00,12/22/2016 18:29,Business,Unknown Location,Unknown Location,23.2,Meeting,Long Trip,2020,Long Trip
2016-12-22 18:31:00,12/22/2016 18:37,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-22 18:38:00,12/22/2016 18:47,Business,Unknown Location,Unknown Location,12.3,Temporary Site,Long Trip,2020,Long Trip
2016-12-22 19:04:00,12/22/2016 19:50,Business,Unknown Location,Lahore,14.0,Meeting,Long Trip,2020,Long Trip
2016-12-22 21:41:00,12/22/2016 21:53,Business,Lahore,Lahore,2.1,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-22 23:27:00,12/22/2016 23:32,Business,Lahore,Lahore,2.1,Customer Visit,Short Trip,2020,Short Trip
2016-12-23 09:21:00,12/23/2016 9:41,Business,Lahore,Lahore,3.0,Meeting,Short Trip,2020,Short Trip
2016-12-23 11:33:00,12/23/2016 11:58,Business,Lahore,Unknown Location,6.2,Meeting,Long Trip,2020,Medium Trip
2016-12-23 14:15:00,12/23/2016 15:25,Business,Unknown Location,Unknown Location,9.6,Meeting,Long Trip,2020,Medium Trip
2016-12-23 16:23:00,12/23/2016 16:34,Business,Unknown Location,Unknown Location,1.3,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-23 17:34:00,12/23/2016 18:27,Business,Unknown Location,Lahore,7.1,Meal/Entertain,Long Trip,2020,Medium Trip
2016-12-24 07:43:00,12/24/2016 8:04,Business,Lahore,Unknown Location,6.3,Meal/Entertain,Long Trip,2020,Medium Trip
2016-12-24 09:19:00,12/24/2016 9:55,Business,Unknown Location,Lahore,10.7,Meal/Entertain,Long Trip,2020,Long Trip
2016-12-24 10:34:00,12/24/2016 10:53,Business,Lahore,Lahore,5.3,Meal/Entertain,Long Trip,2020,Medium Trip
2016-12-24 12:51:00,12/24/2016 12:53,Business,Lahore,Lahore,1.6,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-24 13:08:00,12/24/2016 13:29,Business,Lahore,Lahore,3.6,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-24 17:12:00,12/24/2016 17:27,Business,Lahore,Lahore,1.7,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-24 19:12:00,12/24/2016 19:27,Business,Lahore,Lahore,2.9,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-24 22:04:00,12/24/2016 22:09,Business,Lahore,Lahore,0.6,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-25 00:10:00,12/25/2016 0:14,Business,Lahore,Lahore,0.6,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-25 19:15:00,12/25/2016 19:26,Business,Lahore,Lahore,2.3,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-25 21:58:00,12/25/2016 22:04,Business,Lahore,Lahore,2.3,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-26 08:30:00,12/26/2016 8:41,Business,Lahore,Lahore,3.2,Meal/Entertain,Short Trip,2020,Short Trip
